filename	label	start_span	end_span	text	note
casos_clinicos_cardiologia170	MEDICATION	46	66	acetylsalicylic acid	
casos_clinicos_cardiologia170	MEDICATION	905	915	omeprazole	
casos_clinicos_cardiologia170	MEDICATION	931	940	enalapril	
casos_clinicos_cardiologia170	MEDICATION	984	996	atorvastatin	
casos_clinicos_cardiologia170	MEDICATION	1012	1025	acenocoumarol	
casos_clinicos_cardiologia170	MEDICATION	1107	1136	low molecular weight heparins	
casos_clinicos_cardiologia170	MEDICATION	1144	1154	enoxaparin	
casos_clinicos_cardiologia170	MEDICATION	1423	1435	azithromycin	
casos_clinicos_cardiologia170	MEDICATION	956	963	ecomcor	
casos_clinicos_cardiologia266	MEDICATION	656	666	omeprazole	
casos_clinicos_cardiologia266	MEDICATION	678	690	atorvastatin	
casos_clinicos_cardiologia228	MEDICATION	1212	1225	Empagliflozin	
casos_clinicos_cardiologia228	MEDICATION	1249	1258	Metformin	
casos_clinicos_cardiologia228	MEDICATION	1292	1302	Bisoprolol	
casos_clinicos_cardiologia228	MEDICATION	1327	1337	Ranolazine	
casos_clinicos_cardiologia228	MEDICATION	1419	1430	Clopidogrel	
casos_clinicos_cardiologia228	MEDICATION	1454	1464	Omeprazole	
casos_clinicos_cardiologia228	MEDICATION	1489	1501	Atorvastatin	
casos_clinicos_cardiologia228	MEDICATION	1504	1524	acetylsalicylic acid	
casos_clinicos_cardiologia228	MEDICATION	1533	1541	ramipril	
casos_clinicos_cardiologia228	MEDICATION	6635	6649	Spironolactone	
casos_clinicos_cardiologia228	MEDICATION	6900	6911	liraglutide	
casos_clinicos_cardiologia228	MEDICATION	6950	6956	statin	
casos_clinicos_cardiologia228	MEDICATION	1371	1384	Nitroglycerin	
casos_clinicos_cardiologia228	MEDICATION	1526	1529	ASA	
casos_clinicos_cardiologia228	MEDICATION	6654	6674	sacubitril/valsartan	
casos_clinicos_cardiologia339	MEDICATION	2151	2159	ramipril	
casos_clinicos_cardiologia339	MEDICATION	2245	2255	omeprazole	
casos_clinicos_cardiologia339	MEDICATION	2289	2300	fluvastatin	
casos_clinicos_cardiologia339	MEDICATION	2334	2354	acetylsalicylic acid	
casos_clinicos_cardiologia339	MEDICATION	2398	2408	bisoprolol	
casos_clinicos_cardiologia339	MEDICATION	2918	2928	adrenaline	
casos_clinicos_cardiologia339	MEDICATION	3741	3754	noradrenaline	
casos_clinicos_cardiologia339	MEDICATION	1720	1730	dobutamine	
casos_clinicos_cardiologia339	MEDICATION	3759	3769	dobutamine	
casos_clinicos_cardiologia339	MEDICATION	6631	6639	propofol	
casos_clinicos_cardiologia339	MEDICATION	6654	6664	rocuronium	
casos_clinicos_cardiologia339	MEDICATION	6684	6692	fentanyl	
casos_clinicos_cardiologia339	MEDICATION	2192	2205	nitroglycerin	
casos_clinicos_cardiologia339	MEDICATION	2356	2359	ASA	
casos_clinicos_cardiologia339	MEDICATION	6814	6819	amine	
casos_clinicos_cardiologia182	MEDICATION	1712	1726	cephalosporins	
casos_clinicos_cardiologia182	MEDICATION	2991	3002	ceftriaxone	
casos_clinicos_cardiologia182	MEDICATION	3275	3286	ceftriaxone	
casos_clinicos_cardiologia182	MEDICATION	3261	3271	gentamicin	
casos_clinicos_cardiologia282	MEDICATION	339	349	amlodipine	
casos_clinicos_cardiologia282	MEDICATION	5082	5093	rivaroxaban	
casos_clinicos_cardiologia282	MEDICATION	6736	6743	Truxima	
casos_clinicos_cardiologia346	MEDICATION	1077	1087	metoprolol	
casos_clinicos_cardiologia346	MEDICATION	1143	1153	furosemide	
casos_clinicos_cardiologia346	MEDICATION	5281	5291	furosemide	
casos_clinicos_cardiologia346	MEDICATION	1208	1221	acenocoumarol	
casos_clinicos_cardiologia346	MEDICATION	1665	1678	acenocoumarol	
casos_clinicos_cardiologia346	MEDICATION	4639	4652	acenocoumarol	
casos_clinicos_cardiologia346	MEDICATION	144	151	insulin	
casos_clinicos_cardiologia346	MEDICATION	1259	1266	insulin	
casos_clinicos_cardiologia346	MEDICATION	1294	1304	eplerenone	
casos_clinicos_cardiologia346	MEDICATION	1334	1346	atorvastatin	
casos_clinicos_cardiologia346	MEDICATION	1375	1397	salmeterol/fluticasone	
casos_clinicos_cardiologia346	MEDICATION	4623	4637	sodium heparin	
casos_clinicos_cardiologia346	MEDICATION	4657	4668	clopidogrel	
casos_clinicos_cardiologia346	MEDICATION	1267	1273	lantus	
casos_clinicos_cardiologia140	MEDICATION	426	436	penicillin	
casos_clinicos_cardiologia140	MEDICATION	471	481	penicillin	
casos_clinicos_cardiologia140	MEDICATION	486	496	rifampicin	
casos_clinicos_cardiologia140	MEDICATION	921	932	pravastatin	
casos_clinicos_cardiologia140	MEDICATION	937	946	glicazide	
casos_clinicos_cardiologia140	MEDICATION	1680	1690	ampicillin	
casos_clinicos_cardiologia140	MEDICATION	3647	3657	ampicillin	
casos_clinicos_cardiologia140	MEDICATION	1695	1705	gentamicin	
casos_clinicos_cardiologia140	MEDICATION	3662	3672	gentamicin	
casos_clinicos_cardiologia140	MEDICATION	910	916	acovil	
casos_clinicos_cardiologia140	MEDICATION	899	908	synthroid	
casos_clinicos_cardiologia178	MEDICATION	63	73	metamizole	
casos_clinicos_cardiologia178	MEDICATION	423	436	acenocoumarol	
casos_clinicos_cardiologia178	MEDICATION	438	448	furosemide	
casos_clinicos_cardiologia178	MEDICATION	465	473	losartan	
casos_clinicos_cardiologia178	MEDICATION	490	500	omeprazole	
casos_clinicos_cardiologia178	MEDICATION	517	524	digoxin	
casos_clinicos_cardiologia178	MEDICATION	3395	3406	ceftriaxone	
casos_clinicos_cardiologia178	MEDICATION	3423	3434	doxycycline	
casos_clinicos_cardiologia178	MEDICATION	3585	3599	erythropoietin	
casos_clinicos_cardiologia178	MEDICATION	3604	3614	folic acid	
casos_clinicos_cardiologia178	MEDICATION	48	58	penicillin	
casos_clinicos_cardiologia178	MEDICATION	3919	3937	blood transfusions	
casos_clinicos_cardiologia560	MEDICATION	506	519	acenocoumarol	
casos_clinicos_cardiologia560	MEDICATION	1711	1724	acenocoumarol	
casos_clinicos_cardiologia560	MEDICATION	5427	5440	acenocoumarol	
casos_clinicos_cardiologia560	MEDICATION	1561	1571	furosemide	
casos_clinicos_cardiologia560	MEDICATION	4026	4036	furosemide	
casos_clinicos_cardiologia560	MEDICATION	5491	5501	furosemide	
casos_clinicos_cardiologia560	MEDICATION	1597	1607	eplerenone	
casos_clinicos_cardiologia560	MEDICATION	5527	5537	eplerenone	
casos_clinicos_cardiologia560	MEDICATION	1635	1644	valsartan	
casos_clinicos_cardiologia560	MEDICATION	2181	2190	valsartan	
casos_clinicos_cardiologia560	MEDICATION	5307	5316	valsartan	
casos_clinicos_cardiologia560	MEDICATION	1665	1675	carvedilol	
casos_clinicos_cardiologia560	MEDICATION	5392	5402	carvedilol	
casos_clinicos_cardiologia560	MEDICATION	1740	1752	atorvastatin	
casos_clinicos_cardiologia560	MEDICATION	5565	5577	atorvastatin	
casos_clinicos_cardiologia560	MEDICATION	1792	1803	allopurinol	
casos_clinicos_cardiologia560	MEDICATION	5597	5608	allopurinol	
casos_clinicos_cardiologia560	MEDICATION	1824	1834	omeprazole	
casos_clinicos_cardiologia560	MEDICATION	5629	5639	omeprazole	
casos_clinicos_cardiologia560	MEDICATION	4870	4874	iron	
casos_clinicos_cardiologia560	MEDICATION	5320	5328	losartan	
casos_clinicos_cardiologia560	MEDICATION	5336	5346	bisoprolol	
casos_clinicos_cardiologia560	MEDICATION	5454	5462	edoxaban	
casos_clinicos_cardiologia560	MEDICATION	1772	1779	nitrate	
casos_clinicos_cardiologia560	MEDICATION	5241	5261	sacubitril/valsartan	
casos_clinicos_cardiologia263	MEDICATION	1189	1199	furosemide	
casos_clinicos_cardiologia263	MEDICATION	5682	5692	furosemide	
casos_clinicos_cardiologia263	MEDICATION	1213	1223	bisoprolol	
casos_clinicos_cardiologia263	MEDICATION	1277	1287	eplerenone	
casos_clinicos_cardiologia263	MEDICATION	1301	1312	allopurinol	
casos_clinicos_cardiologia263	MEDICATION	1327	1337	sertraline	
casos_clinicos_cardiologia263	MEDICATION	1351	1361	omeprazole	
casos_clinicos_cardiologia263	MEDICATION	1482	1494	levosimendan	
casos_clinicos_cardiologia263	MEDICATION	4746	4758	levosimendan	
casos_clinicos_cardiologia263	MEDICATION	6409	6421	levosimendan	
casos_clinicos_cardiologia263	MEDICATION	6556	6568	levosimendan	
casos_clinicos_cardiologia263	MEDICATION	5505	5523	hydroxychloroquine	
casos_clinicos_cardiologia263	MEDICATION	5862	5880	hydroxychloroquine	
casos_clinicos_cardiologia263	MEDICATION	6299	6317	hydroxychloroquine	
casos_clinicos_cardiologia263	MEDICATION	5528	5547	lopinavir/ritonavir	
casos_clinicos_cardiologia263	MEDICATION	2048	2054	oxygen	
casos_clinicos_cardiologia263	MEDICATION	6183	6189	oxygen	
casos_clinicos_cardiologia263	MEDICATION	7085	7104	iron-carboxymaltose	
casos_clinicos_cardiologia263	MEDICATION	1236	1256	sacubitril/valsartan	
casos_clinicos_cardiologia263	MEDICATION	6008	6028	hierrocarboxymaltose	
casos_clinicos_cardiologia359	MEDICATION	994	1005	paracetamol	
casos_clinicos_cardiologia359	MEDICATION	9912	9921	aldocumar	
casos_clinicos_cardiologia359	MEDICATION	9923	9933	omeprazole	
casos_clinicos_cardiologia359	MEDICATION	9950	9958	ramipril	
casos_clinicos_cardiologia359	MEDICATION	9999	10009	bisoprolol	
casos_clinicos_cardiologia359	MEDICATION	10027	10041	spironolactone	
casos_clinicos_cardiologia359	MEDICATION	10058	10067	lorazepam	
casos_clinicos_cardiologia520	MEDICATION	547	557	omeprazole	
casos_clinicos_cardiologia520	MEDICATION	565	579	spironolactone	
casos_clinicos_cardiologia520	MEDICATION	587	596	verapamil	
casos_clinicos_cardiologia520	MEDICATION	609	622	acenocoumarol	
casos_clinicos_cardiologia520	MEDICATION	624	633	oxycodone	
casos_clinicos_cardiologia520	MEDICATION	634	642	naloxone	
casos_clinicos_cardiologia520	MEDICATION	644	654	duloxetine	
casos_clinicos_cardiologia520	MEDICATION	661	671	gabapentin	
casos_clinicos_cardiologia520	MEDICATION	684	692	naproxen	
casos_clinicos_cardiologia520	MEDICATION	914	924	enoxaparin	
casos_clinicos_cardiologia520	MEDICATION	992	1002	enoxaparin	
casos_clinicos_cardiologia520	MEDICATION	1298	1308	enoxaparin	
casos_clinicos_cardiologia520	MEDICATION	5813	5823	enoxaparin	
casos_clinicos_cardiologia520	MEDICATION	1410	1423	noradrenaline	
casos_clinicos_cardiologia520	MEDICATION	4328	4341	noradrenaline	
casos_clinicos_cardiologia283	MEDICATION	5786	5806	Acetylsalicylic acid	
casos_clinicos_cardiologia283	MEDICATION	5827	5840	acenocoumarol	
casos_clinicos_cardiologia283	MEDICATION	5866	5876	omeprazole	
casos_clinicos_cardiologia283	MEDICATION	5936	5946	carvedilol	
casos_clinicos_cardiologia283	MEDICATION	5972	5986	spironolactone	
casos_clinicos_cardiologia283	MEDICATION	6000	6012	atorvastatin	
casos_clinicos_cardiologia283	MEDICATION	5808	5811	ASA	
casos_clinicos_cardiologia283	MEDICATION	5890	5910	sacubitril/valsartan	
casos_clinicos_cardiologia258	MEDICATION	449	463	spironolactone	
casos_clinicos_cardiologia258	MEDICATION	887	901	spironolactone	
casos_clinicos_cardiologia258	MEDICATION	468	478	furosemide	
casos_clinicos_cardiologia258	MEDICATION	942	952	furosemide	
casos_clinicos_cardiologia258	MEDICATION	924	934	omeprazole	
casos_clinicos_cardiologia258	MEDICATION	968	1001	calcium carbonate/cholecarciferol	
casos_clinicos_cardiologia258	MEDICATION	7560	7576	cyclophosphamide	
casos_clinicos_cardiologia258	MEDICATION	7578	7588	bortezomib	
casos_clinicos_cardiologia258	MEDICATION	7593	7606	dexamethasone	
casos_clinicos_cardiologia258	MEDICATION	8021	8028	heparin	
casos_clinicos_cardiologia258	MEDICATION	8033	8046	acenocoumarol	
casos_clinicos_cardiologia258	MEDICATION	8316	8344	low molecular weight heparin	
casos_clinicos_cardiologia258	MEDICATION	7015	7029	ACE inhibitors	
casos_clinicos_cardiologia273	MEDICATION	579	587	apixaban	
casos_clinicos_cardiologia273	MEDICATION	1034	1042	apixaban	
casos_clinicos_cardiologia273	MEDICATION	1010	1020	furosemide	
casos_clinicos_cardiologia273	MEDICATION	1580	1590	furosemide	
casos_clinicos_cardiologia273	MEDICATION	1057	1066	nebivolol	
casos_clinicos_cardiologia273	MEDICATION	6953	6962	nebivolol	
casos_clinicos_cardiologia273	MEDICATION	7576	7585	nebivolol	
casos_clinicos_cardiologia273	MEDICATION	1081	1095	spironolactone	
casos_clinicos_cardiologia273	MEDICATION	1109	1120	dutasteride	
casos_clinicos_cardiologia273	MEDICATION	1135	1153	carbidopa/levodopa	
casos_clinicos_cardiologia273	MEDICATION	7088	7106	carbidopa/levodopa	
casos_clinicos_cardiologia273	MEDICATION	7215	7233	carbidopa/levodopa	
casos_clinicos_cardiologia273	MEDICATION	7842	7860	carbidopa/levodopa	
casos_clinicos_cardiologia273	MEDICATION	8070	8088	carbidopa/levodopa	
casos_clinicos_cardiologia273	MEDICATION	1171	1182	allopurinol	
casos_clinicos_cardiologia273	MEDICATION	1197	1209	pantoprazole	
casos_clinicos_cardiologia273	MEDICATION	1222	1241	brimonidine+timolol	
casos_clinicos_cardiologia273	MEDICATION	5226	5234	thiazide	
casos_clinicos_cardiologia273	MEDICATION	6986	7005	brimonidine/timolol	
casos_clinicos_cardiologia273	MEDICATION	6736	6756	physiological saline	
casos_clinicos_cardiologia249	MEDICATION	686	699	5-fluoruracil	
casos_clinicos_cardiologia249	MEDICATION	702	713	oxaliplatin	
casos_clinicos_cardiologia249	MEDICATION	840	850	tamsulosin	
casos_clinicos_cardiologia249	MEDICATION	7218	7228	tamsulosin	
casos_clinicos_cardiologia249	MEDICATION	853	864	solifenacin	
casos_clinicos_cardiologia249	MEDICATION	7231	7242	solifenacin	
casos_clinicos_cardiologia249	MEDICATION	5146	5156	everolimus	
casos_clinicos_cardiologia249	MEDICATION	5439	5449	everolimus	
casos_clinicos_cardiologia249	MEDICATION	5626	5636	everolimus	
casos_clinicos_cardiologia249	MEDICATION	5922	5932	furosemide	
casos_clinicos_cardiologia249	MEDICATION	7122	7132	furosemide	
casos_clinicos_cardiologia249	MEDICATION	6199	6208	enalapril	
casos_clinicos_cardiologia249	MEDICATION	7039	7048	enalapril	
casos_clinicos_cardiologia249	MEDICATION	6223	6233	bisoprolol	
casos_clinicos_cardiologia249	MEDICATION	7065	7075	bisoprolol	
casos_clinicos_cardiologia249	MEDICATION	6251	6265	spironolactone	
casos_clinicos_cardiologia249	MEDICATION	7092	7106	spironolactone	
casos_clinicos_cardiologia249	MEDICATION	7002	7022	acetylsalicylic acid	
casos_clinicos_cardiologia249	MEDICATION	8337	8357	acetylsalicylic acid	
casos_clinicos_cardiologia249	MEDICATION	7333	7345	atorvastatin	
casos_clinicos_cardiologia249	MEDICATION	7361	7373	pantoprazole	
casos_clinicos_cardiologia249	MEDICATION	7772	7782	amiodarone	
casos_clinicos_cardiologia249	MEDICATION	7884	7894	amiodarone	
casos_clinicos_cardiologia249	MEDICATION	7813	7821	apixaban	
casos_clinicos_cardiologia249	MEDICATION	8311	8319	apixaban	
casos_clinicos_cardiologia249	MEDICATION	8078	8089	clopidogrel	
casos_clinicos_cardiologia249	MEDICATION	8199	8210	clopidogrel	
casos_clinicos_cardiologia249	MEDICATION	8297	8308	clopidogrel	
casos_clinicos_cardiologia249	MEDICATION	893	917	Salmeterol + fluticasone	
casos_clinicos_cardiologia249	MEDICATION	7270	7294	salmeterol + fluticasone	
casos_clinicos_cardiologia249	MEDICATION	8291	8294	ASA	
casos_clinicos_cardiologia423	MEDICATION	4843	4850	aspirin	
casos_clinicos_cardiologia423	MEDICATION	5013	5020	aspirin	
casos_clinicos_cardiologia423	MEDICATION	4949	4960	clopidogrel	
casos_clinicos_cardiologia423	MEDICATION	5611	5621	bisoprolol	
casos_clinicos_cardiologia423	MEDICATION	4855	4863	trifusal	
casos_clinicos_cardiologia423	MEDICATION	801	809	caffeine	
casos_clinicos_cardiologia462	MEDICATION	317	326	enalapril	
casos_clinicos_cardiologia462	MEDICATION	706	715	enalapril	
casos_clinicos_cardiologia462	MEDICATION	681	691	omeprazole	
casos_clinicos_cardiologia462	MEDICATION	5252	5261	metformin	
casos_clinicos_cardiologia462	MEDICATION	5266	5279	empagliflozin	
casos_clinicos_cardiologia460	MEDICATION	235	244	metformin	
casos_clinicos_cardiologia460	MEDICATION	4021	4030	metformin	
casos_clinicos_cardiologia460	MEDICATION	246	257	vidagliptin	
casos_clinicos_cardiologia460	MEDICATION	3995	4006	vidagliptin	
casos_clinicos_cardiologia460	MEDICATION	259	270	glimepiride	
casos_clinicos_cardiologia460	MEDICATION	503	514	glimepiride	
casos_clinicos_cardiologia460	MEDICATION	3979	3990	glimepiride	
casos_clinicos_cardiologia460	MEDICATION	275	287	pioglitazone	
casos_clinicos_cardiologia460	MEDICATION	489	501	pioglitazone	
casos_clinicos_cardiologia460	MEDICATION	3965	3977	pioglitazone	
casos_clinicos_cardiologia460	MEDICATION	381	386	adiro	
casos_clinicos_cardiologia460	MEDICATION	1101	1106	adiro	
casos_clinicos_cardiologia460	MEDICATION	395	407	rosuvastatin	
casos_clinicos_cardiologia460	MEDICATION	415	444	enalapril/hydrochlorothiazide	
casos_clinicos_cardiologia460	MEDICATION	457	479	metformin/vildagliptin	
casos_clinicos_cardiologia460	MEDICATION	1122	1131	prasugrel	
casos_clinicos_cardiologia460	MEDICATION	1146	1158	pantoprazole	
casos_clinicos_cardiologia460	MEDICATION	1173	1183	carvedilol	
casos_clinicos_cardiologia460	MEDICATION	1198	1207	enalapril	
casos_clinicos_cardiologia460	MEDICATION	1221	1233	atorvastatin	
casos_clinicos_cardiologia460	MEDICATION	1248	1258	eplerenone	
casos_clinicos_cardiologia460	MEDICATION	1273	1283	ivabradine	
casos_clinicos_cardiologia460	MEDICATION	4044	4056	empaglifozin	
casos_clinicos_cardiologia460	MEDICATION	4071	4078	insulin	
casos_clinicos_cardiologia460	MEDICATION	4108	4115	insulin	
casos_clinicos_cardiologia67	MEDICATION	3099	3111	benznidazole	
casos_clinicos_cardiologia120	MEDICATION	583	592	Metformin	
casos_clinicos_cardiologia120	MEDICATION	594	603	enalapril	
casos_clinicos_cardiologia120	MEDICATION	605	624	hydrochlorothiazide	
casos_clinicos_cardiologia543	MEDICATION	404	414	torasemide	
casos_clinicos_cardiologia248	MEDICATION	1839	1849	bisoprolol	
casos_clinicos_cardiologia248	MEDICATION	1885	1895	furosemide	
casos_clinicos_cardiologia248	MEDICATION	9269	9279	furosemide	
casos_clinicos_cardiologia248	MEDICATION	1929	1939	torasemide	
casos_clinicos_cardiologia248	MEDICATION	1972	1985	levosulpiride	
casos_clinicos_cardiologia248	MEDICATION	9403	9416	levosulpiride	
casos_clinicos_cardiologia248	MEDICATION	2007	2019	lormetazepam	
casos_clinicos_cardiologia248	MEDICATION	9438	9450	lormetazepam	
casos_clinicos_cardiologia248	MEDICATION	2036	2046	omeprazole	
casos_clinicos_cardiologia248	MEDICATION	9478	9488	omeprazole	
casos_clinicos_cardiologia248	MEDICATION	2067	2074	sintrom	
casos_clinicos_cardiologia248	MEDICATION	9575	9582	sintrom	
casos_clinicos_cardiologia248	MEDICATION	2272	2284	levosimendan	
casos_clinicos_cardiologia248	MEDICATION	8703	8715	levosimendan	
casos_clinicos_cardiologia248	MEDICATION	6564	6583	iron carboxymaltose	
casos_clinicos_cardiologia248	MEDICATION	8559	8569	dobutamine	
casos_clinicos_cardiologia248	MEDICATION	9070	9076	ARA-II	
casos_clinicos_cardiologia248	MEDICATION	9192	9203	candesartan	
casos_clinicos_cardiologia248	MEDICATION	9236	9247	hydralazine	
casos_clinicos_cardiologia248	MEDICATION	9356	9370	spironolactone	
casos_clinicos_cardiologia248	MEDICATION	2383	2403	sacubitril/valsartan	
casos_clinicos_cardiologia102	MEDICATION	7477	7498	neurological deficits	
casos_clinicos_cardiologia102	MEDICATION	943	950	Sintrom	
casos_clinicos_cardiologia102	MEDICATION	957	969	pitavastatin	
casos_clinicos_cardiologia102	MEDICATION	976	986	bisoprolol	
casos_clinicos_cardiologia102	MEDICATION	1010	1017	digoxin	
casos_clinicos_cardiologia102	MEDICATION	1055	1067	lansoprazole	
casos_clinicos_cardiologia102	MEDICATION	1075	1084	lorazepam	
casos_clinicos_cardiologia102	MEDICATION	1867	1880	noradrenaline	
casos_clinicos_cardiologia102	MEDICATION	2856	2869	noradrenaline	
casos_clinicos_cardiologia102	MEDICATION	6826	6839	noradrenaline	
casos_clinicos_cardiologia102	MEDICATION	1885	1895	furosemide	
casos_clinicos_cardiologia102	MEDICATION	2965	2975	furosemide	
casos_clinicos_cardiologia102	MEDICATION	2286	2290	rTPA	
casos_clinicos_cardiologia102	MEDICATION	2320	2324	rTPA	
casos_clinicos_cardiologia102	MEDICATION	2413	2427	sodium heparin	
casos_clinicos_cardiologia102	MEDICATION	3089	3103	sodium heparin	
casos_clinicos_cardiologia102	MEDICATION	7367	7381	sodium heparin	
casos_clinicos_cardiologia102	MEDICATION	2624	2633	midazolam	
casos_clinicos_cardiologia102	MEDICATION	6797	6807	dobutamine	
casos_clinicos_cardiologia102	MEDICATION	6889	6901	levosimendan	
casos_clinicos_cardiologia102	MEDICATION	2650	2667	morphine chloride	
casos_clinicos_cardiologia102	MEDICATION	6859	6869	adrenaline	
casos_clinicos_cardiologia343	MEDICATION	4623	4636	noradrenaline	
casos_clinicos_cardiologia343	MEDICATION	5695	5708	noradrenaline	
casos_clinicos_cardiologia343	MEDICATION	5574	5584	dobutamine	
casos_clinicos_cardiologia343	MEDICATION	5713	5723	dobutamine	
casos_clinicos_cardiologia343	MEDICATION	6159	6169	amiodarone	
casos_clinicos_cardiologia343	MEDICATION	6341	6353	procainamide	
casos_clinicos_cardiologia343	MEDICATION	6355	6362	esmolol	
casos_clinicos_cardiologia343	MEDICATION	7965	7972	digoxin	
casos_clinicos_cardiologia343	MEDICATION	5223	5229	amines	
casos_clinicos_cardiologia343	MEDICATION	6756	6762	amines	
casos_clinicos_cardiologia78	MEDICATION	2524	2532	imatinib	
casos_clinicos_cardiologia78	MEDICATION	2853	2863	bisoprolol	
casos_clinicos_cardiologia78	MEDICATION	2943	2953	bisoprolol	
casos_clinicos_cardiologia78	MEDICATION	2959	2969	olmesartan	
casos_clinicos_cardiologia78	MEDICATION	3940	3951	rivaroxaban	
casos_clinicos_cardiologia78	MEDICATION	3800	3807	sintrom	
casos_clinicos_cardiologia78	MEDICATION	4240	4249	synthroid	
casos_clinicos_cardiologia173	MEDICATION	721	734	noradrenaline	
casos_clinicos_cardiologia173	MEDICATION	881	891	ivabradine	
casos_clinicos_cardiologia173	MEDICATION	1303	1313	ivabradine	
casos_clinicos_cardiologia173	MEDICATION	1242	1253	clopidogrel	
casos_clinicos_cardiologia173	MEDICATION	6896	6907	clopidogrel	
casos_clinicos_cardiologia173	MEDICATION	1272	1284	pantoprazole	
casos_clinicos_cardiologia173	MEDICATION	1331	1343	atorvastatin	
casos_clinicos_cardiologia173	MEDICATION	8008	8020	atorvastatin	
casos_clinicos_cardiologia173	MEDICATION	9200	9212	atorvastatin	
casos_clinicos_cardiologia173	MEDICATION	1362	1371	metformin	
casos_clinicos_cardiologia173	MEDICATION	6884	6891	aspirin	
casos_clinicos_cardiologia173	MEDICATION	6919	6932	acenocoumarol	
casos_clinicos_cardiologia173	MEDICATION	6948	6958	enoxaparin	
casos_clinicos_cardiologia173	MEDICATION	8898	8907	enalapril	
casos_clinicos_cardiologia173	MEDICATION	8909	8919	eplerenone	
casos_clinicos_cardiologia173	MEDICATION	8924	8934	metoprolol	
casos_clinicos_cardiologia173	MEDICATION	1217	1222	adiro	
casos_clinicos_cardiologia173	MEDICATION	1391	1398	sintrom	
casos_clinicos_cardiologia173	MEDICATION	751	791	angiotensin-converting enzyme inhibitors	
casos_clinicos_cardiologia173	MEDICATION	793	807	ACE inhibitors	
casos_clinicos_cardiologia546	MEDICATION	2381	2391	bisoprolol	
casos_clinicos_cardiologia546	MEDICATION	2424	2434	furosemide	
casos_clinicos_cardiologia546	MEDICATION	3840	3850	furosemide	
casos_clinicos_cardiologia546	MEDICATION	4598	4608	furosemide	
casos_clinicos_cardiologia546	MEDICATION	9720	9730	furosemide	
casos_clinicos_cardiologia546	MEDICATION	2468	2478	amlodipine	
casos_clinicos_cardiologia546	MEDICATION	2505	2519	spironolactone	
casos_clinicos_cardiologia546	MEDICATION	2545	2553	edoxaban	
casos_clinicos_cardiologia546	MEDICATION	11153	11161	edoxaban	
casos_clinicos_cardiologia546	MEDICATION	2578	2590	pantoprazole	
casos_clinicos_cardiologia546	MEDICATION	2616	2626	amiodarone	
casos_clinicos_cardiologia546	MEDICATION	2652	2668	insulin glargine	
casos_clinicos_cardiologia546	MEDICATION	2682	2704	atorvastatin/ezetimibe	
casos_clinicos_cardiologia546	MEDICATION	2732	2766	indacaterol/glycopyrronium bromide	
casos_clinicos_cardiologia546	MEDICATION	2803	2812	silodosin	
casos_clinicos_cardiologia546	MEDICATION	2836	2847	allopurinol	
casos_clinicos_cardiologia546	MEDICATION	2878	2890	brinzolamide	
casos_clinicos_cardiologia546	MEDICATION	2916	2933	saflutan/taptiqom	
casos_clinicos_cardiologia546	MEDICATION	2950	2961	venlafaxine	
casos_clinicos_cardiologia546	MEDICATION	2986	3001	cholecalciferol	
casos_clinicos_cardiologia546	MEDICATION	9339	9348	sirolimus	
casos_clinicos_cardiologia546	MEDICATION	10430	10439	potassium	
casos_clinicos_cardiologia546	MEDICATION	11031	11039	apixaban	
casos_clinicos_cardiologia546	MEDICATION	11165	11173	apixaban	
casos_clinicos_cardiologia546	MEDICATION	11267	11275	apixaban	
casos_clinicos_cardiologia546	MEDICATION	11064	11075	clopidogrel	
casos_clinicos_cardiologia546	MEDICATION	11279	11289	dabigatran	
casos_clinicos_cardiologia546	MEDICATION	11360	11368	warfarin	
casos_clinicos_cardiologia546	MEDICATION	11467	11478	semaglutide	
casos_clinicos_cardiologia546	MEDICATION	11599	11622	metformin/empagliflozin	
casos_clinicos_cardiologia546	MEDICATION	2323	2343	sacubitril/valsartan	
casos_clinicos_cardiologia430	MEDICATION	4315	4325	dobutamine	
casos_clinicos_cardiologia430	MEDICATION	4328	4341	noradrenaline	
casos_clinicos_cardiologia275	MEDICATION	4032	4050	methylprednisolone	
casos_clinicos_cardiologia253	MEDICATION	1105	1117	atorvastatin	
casos_clinicos_cardiologia253	MEDICATION	1144	1156	vildagliptin	
casos_clinicos_cardiologia253	MEDICATION	1195	1205	omeprazole	
casos_clinicos_cardiologia253	MEDICATION	1236	1244	ramipril	
casos_clinicos_cardiologia253	MEDICATION	1301	1311	bisoprolol	
casos_clinicos_cardiologia253	MEDICATION	1340	1350	eplerenone	
casos_clinicos_cardiologia253	MEDICATION	1380	1390	furosemide	
casos_clinicos_cardiologia253	MEDICATION	7575	7585	vancomycin	
casos_clinicos_cardiologia253	MEDICATION	8922	8932	vancomycin	
casos_clinicos_cardiologia253	MEDICATION	7615	7625	gentamicin	
casos_clinicos_cardiologia253	MEDICATION	8593	8602	meropenem	
casos_clinicos_cardiologia253	MEDICATION	10927	10936	meropenem	
casos_clinicos_cardiologia253	MEDICATION	8938	8948	daptomycin	
casos_clinicos_cardiologia253	MEDICATION	9014	9019	G-CSF	
casos_clinicos_cardiologia253	MEDICATION	1157	1166	metformin	
casos_clinicos_cardiologia66	MEDICATION	527	536	aldocumar	
casos_clinicos_cardiologia66	MEDICATION	538	545	digoxin	
casos_clinicos_cardiologia66	MEDICATION	557	569	vildagliptin	
